Facility ID,Facility name,Company name,City,Address,Postal code,Province,Latitude,Longitude,Total emissions,Units,Report year,Industry classification,Industry classification link,Facility information,Facility details
12316,Crane Mountain,Fundy Regional Service Commission,Saint John,10 Crane Mountain Road,E2M 7T8,New Brunswick,45.2706,-66.2117,72.74,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G12316-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0112316&GoCTemplateCulture=en-CA
"
12317,TOWN C-72-A Gas Plant,PETRONAS Energy Canada Ltd.,Fort St. John,,N/A,British Columbia,56.81458,-122.02187,66.36,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G12317-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0112317&GoCTemplateCulture=en-CA
"
12318,Ansell MWB 03-06-049-18W5,Husky Oil Operations Limited,Yellowhead County,,N/A,Alberta,53.19545,-116.62666,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G12318-2021.html,"http://indicators-map.canada.ca/App/Detail?id=0112318&GoCTemplateCulture=en-CA
"
12319,HHR Gold Creek 09-03-068-04W6,Hammerhead Resources Inc,Grande Prairie,,N/A,Alberta,54.85974,-118.51212,48.69,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G12319-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0112319&GoCTemplateCulture=en-CA
"
12321,SRL Aggregated Linear Facilities Operation (LFO),Storm Resources Ltd,Vancouver,1700 666 Burrard Street,V6C 2X8,British Columbia,57.03125,-121.48437,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G12321-2020.html,"http://indicators-map.canada.ca/App/Detail?id=0112321&GoCTemplateCulture=en-CA
"
12322,Montney Sour Gas Plant C-011-K/094-A-12,ConocoPhillips Canada (BRC) Partnership,,,N/A,British Columbia,56.68125,-121.75937,74.02,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G12322-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0112322&GoCTemplateCulture=en-CA
"
12323,HHR GGS 11-12-068-04W6,Hammerhead Resources Inc,Grande Prairie,,N/A,Alberta,54.87418,-118.47382,63.28,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G12323-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0112323&GoCTemplateCulture=en-CA
"
12324,Cogerno Regional Landfill,Commission de services régionaux Nord Ouest,Riviere Verte,248 Clement Roy Road,E7C 2W7,New Brunswick,47.3687,-67.9747,38.35,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G12324-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0112324&GoCTemplateCulture=en-CA
"
12325,TAQA - Sunchild 01-04-044-11W5M Facility,Taqa North Ltd.,,1 Clearwater County,N/A,Alberta,52.4538,-115.3149,52.9,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G12325-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0112325&GoCTemplateCulture=en-CA
"
12326,Red Pine Landfill,Commission de services régionaux Chaleur,Allardville,1300 route Route,E8L 1H5,New Brunswick,47.45014,-65.60488,50.79,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G12326-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0112326&GoCTemplateCulture=en-CA
"
12327,Resthaven 03-16-060-02W6 Gas Plant,Tourmaline Oil Corp,Calgary,2900 250 6 Avenue Southwest,T2P 3H7,Alberta,54.18319,-118.24083,45.47,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G12327-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0112327&GoCTemplateCulture=en-CA
"
12328,Provost Veteran Oil Battery 15-20-034-08W4,Tamarack Acquisition Corp.,Calgary,,N/A,Alberta,51.93817,-111.10061,20.56,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G12328-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0112328&GoCTemplateCulture=en-CA
"
12329,"NGTL, British Columbia System",Nova Gas Transmission Ltd.,Arras,,V0C 1B0,British Columbia,55.8017,-120.3704,149.59,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Pipeline Transportation of Natural Gas,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=486210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G12329-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0112329&GoCTemplateCulture=en-CA
"
12330,Aggregated Linear Facilities Operation (L-c),Storm Resources Ltd,Vancouver,1700 666 Burrard Street,V6C 2X8,British Columbia,57.03125,-121.48437,,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G12330-2020.html,"http://indicators-map.canada.ca/App/Detail?id=0112330&GoCTemplateCulture=en-CA
"
12331,Duvernay Sweetening Plant,Pembina Pipeline Corporation,M.d. of Greenview,Bigstone Road,T0H 1P0,Alberta,54.39964,-116.94217,47.7,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G12331-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0112331&GoCTemplateCulture=en-CA
"
12332,Kakwa 04-26-061-05W6 Compressor,Tourmaline Oil Corp,Calgary,3700 250 6th Avenue Southwest,T2P 3H7,Alberta,54.30111,-118.64797,37.98,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G12332-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0112332&GoCTemplateCulture=en-CA
"
12333,Highway 101 Landfill,Halifax Regional Municipality (HRM),Upper Sackville,74 Landfill Road,B0N 1Z0,Nova Scotia,44.81126,-63.77131,36.24,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G12333-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0112333&GoCTemplateCulture=en-CA
"
12334,OTTAWA VALLEY WASTE RECOVERY CENTRE,Ottawa Valley Waste Management Board,Pembroke,900 Woito Station Road,K8A 6W5,Ontario,45.7045,-77.1541,34.33,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G12334-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0112334&GoCTemplateCulture=en-CA
"
12335,PWE Pouce Coupe 1-19 GGS,Taqa North Ltd.,Saddle Hills County,1 Pouce Coup,N/A,Alberta,55.68102,-119.53175,26.96,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G12335-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0112335&GoCTemplateCulture=en-CA
"
12336,Thackeray Landfill,City of Toronto,Toronto,2955 Kipling Avenue,M5H 2N2,Ontario,43.76213,-79.58871,35.54,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2022,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G12336-2022.html,"http://indicators-map.canada.ca/App/Detail?id=0112336&GoCTemplateCulture=en-CA
"
